id,parent,place_type,place_code,code_type,eng,afr,nbl,xho,zul,nso,sot,tsn,ssw,ven,tso,street_code,box_code,latitude,longitude,last_modified
100618,100905,town,,,Libode,,,,,,,,,,,5160,5160,-31.5338428,29.0113253,2024-03-27T05:03:18.334679+00:00
100619,100231,town,,,Lichtenburg,,,,,,,,,,,2740,2740,-26.1191289,26.1654352,2024-03-27T05:03:22.864565+00:00
100620,101241,town,,,Lidgetton,,,,,,,,,,,,3270,-29.4424578,30.0991756,2024-03-27T05:03:20.211209+00:00
100621,100497,town,,,Lime Acres,,,,,,,,,,,8410,8410,-28.3451159,23.4884027,2024-03-27T05:03:22.441132+00:00
100622,,province,ZA-LP,iso_3166,Limpopo,Limpopo,Limpopo,Limpopo,Limpopo,Limpopo,Limpopo,Limpopo,Limpopo,Vhembe,Limpopo,,,-24.0420855,28.2454354,2024-03-27T05:03:20.743722+00:00
100623,100881,town,,,Lindley,,,,,,,,,,,9630,9630,-27.9074679,27.9096901,2024-03-27T05:03:18.794515+00:00
100624,100904,town,,,Lingelethu,,,,,,,,,,,,5760,-32.6946581,26.3030507,2024-03-27T05:03:17.545684+00:00
100625,100450,town,,,Lingelihle,,,,,,,,,,,5880,5881,-32.1864257,25.6360964,2024-03-27T05:03:18.036234+00:00
100626,100541,town,,,Loerie,,,,,,,,,,,6370,6370,-33.8740920,25.0242269,2024-03-27T05:03:17.763284+00:00
100627,100389,town,,,Loeriesfontein,,,,,,,,,,,8185,8185,-30.9349373,19.4022464,2024-03-27T05:03:22.066203+00:00
100628,100224,town,,,Longlands,,,,,,,,,,,,8376,-31.6357617,27.3726695,2024-03-27T05:03:21.913120+00:00
100629,100821,town,,,Lothair,,,,,,,,,,,2370,2370,-26.3974022,30.4222833,2024-03-27T05:03:21.721207+00:00
100630,100755,town,,,Loubos,,,,,,,,,,,8811,,-26.7097817,20.1110754,2024-03-27T05:03:22.492577+00:00
100631,100672,town,,,Louis Trichardt,,,,,,,,,,,0920,0920,-23.0433379,29.8978702,2024-03-27T05:03:21.078519+00:00
100632,100503,town,,,Louisvale,,,,,,,,,,,8801,8809,-28.5739812,21.1964533,2024-03-27T05:03:22.457194+00:00
100633,100542,town,,,Louterwater,,,,,,,,,,,,6435,-33.7912923,23.6236117,2024-03-27T05:03:17.816413+00:00
100634,100470,town,,,Louwna,,,,,,,,,,,,8610,-26.9021220,24.1457622,2024-03-27T05:03:22.776772+00:00
100635,100001,town,,,Louwsburg,,,,,,,,,,,,3150,-27.5752102,31.2738710,2024-03-27T05:03:20.692640+00:00
100636,101222,town,,,Loxton,,,,,,,,,,,,6985,-31.4779437,22.3455213,2024-03-27T05:03:22.344595+00:00
100637,100616,town,,,Luckhoff,,,,,,,,,,,9982,9982,-29.7475989,24.7798651,2024-03-27T05:03:18.970678+00:00
100638,100306,town,,,Luganda,,,,,,,,,,,3609,3609,-29.8868066,30.7963984,2024-03-27T05:03:19.698116+00:00
100639,100295,town,,,Luhewini,,,,,,,,,,,,5056,-31.7105845,28.1286447,2024-03-27T05:03:17.979110+00:00
100640,100167,local_municipality,EC134,municipal_code,Lukhanji,,,,,,,,,,,,,-31.9957661,26.7803903,2024-03-27T05:03:18.041038+00:00
100641,101046,town,,,Lukhanyisweni,,,,,,,,,,,,8795,-30.7658038,29.5569185,2024-03-27T05:03:22.278911+00:00
100642,101250,town,,,Lupindo,,,,,,,,,,,5100,5100,-30.4957607,28.6647385,2024-03-27T05:03:17.331477+00:00
100643,100409,town,,,Lushaba,,,,,,,,,,,,3855,-28.5401161,30.9682444,2024-03-27T05:03:19.967692+00:00
100644,100022,town,,,Lusikisiki,,,,,,,,,,,4820,4820,-31.3631666,29.5660027,2024-03-27T05:03:17.387815+00:00
100645,100727,town,,,Lutzville,,,,,,,,,,,8165,8165,-31.5542900,18.3435234,2024-03-27T05:03:23.740103+00:00
100646,100172,town,,,Lwandle,,,,,,,,,,,7140,7143,-34.1205963,18.8616930,2024-03-27T05:03:23.219347+00:00
100647,101175,town,,,Lydenburg,,,,,,,,,,,1120,1120,-25.0957526,30.4334977,2024-03-27T05:03:21.441744+00:00
100648,101141,town,,,Lynedoch,,,,,,,,,,,,7603,-33.9824672,18.7685744,2024-03-27T05:03:23.069615+00:00
100649,100683,town,,,Mabolela,,,,,,,,,,,,9869,-28.5185376,28.8234980,2024-03-27T05:03:18.764538+00:00
100650,100175,town,,,Mabopane,,,,,,,,,,,0190,0190,-25.5118326,28.0397767,2024-03-27T05:03:19.202876+00:00
100651,100280,town,,,Machadodorp,,,,,,,,,,,1170,1170,-25.6760809,30.2430036,2024-03-27T05:03:21.799228+00:00
100652,100130,town,,,Macleantown,,,,,,,,,,,,5280,-32.7891112,27.7441213,2024-03-27T05:03:17.612880+00:00
100653,100277,town,,,Maclear,,,,,,,,,,,5480,5480,-31.0737839,28.3498653,2024-03-27T05:03:18.095639+00:00
100654,100863,town,,,Madadeni,,,,,,,,,,,2951,2951,-27.7514484,30.0685775,2024-03-27T05:03:19.604891+00:00
100655,100103,local_municipality,NW372,municipal_code,Madibeng,,,,,,,,,,,,,-25.4280722,27.7104433,2024-03-27T05:03:22.554221+00:00
100656,100537,town,,,Madikgetla,,,,,,,,,,,9913,9913,-30.0265625,25.7758235,2024-03-27T05:03:18.914989+00:00
100657,100660,town,,,Madikwe,,,,,,,,,,,2840,2840,-25.3555990,26.5298662,2024-03-27T05:03:22.877705+00:00
100658,100409,town,,,Madlala,,,,,,,,,,,,4240,-30.5976625,30.5052640,2024-03-27T05:03:19.972104+00:00
100659,100661,town,,,Mafahlaneng,,,,,,,,,,,,9820,-27.5476388,28.5110875,2024-03-27T05:03:18.376401+00:00
100660,100869,local_municipality,NW383,municipal_code,Mafikeng,,,,,,,,,,,,,-25.9344038,25.4892017,2024-03-27T05:03:22.872079+00:00
100661,100317,local_municipality,FS205,municipal_code,Mafube,,,,,,,,,,,,,-27.2782408,28.4504149,2024-03-27T05:03:18.364147+00:00
100662,100771,town,,,Magaliesburg,,,,,,,,,,,1739,1791,-25.9924396,27.5349179,2024-03-27T05:03:19.520226+00:00
100663,100327,local_municipality,NC093,municipal_code,Magareng,,,,,,,,,,,,,-28.1853318,24.6726589,2024-03-27T05:03:21.931626+00:00
100664,100660,town,,,Mahikeng,,,,,,,,,,,2745,2745,-25.9220389,25.6161900,2024-03-27T05:03:22.881565+00:00
100665,101228,town,,,Mahlabatini,,,,,,,,,,,,3865,-28.2279156,31.4571984,2024-03-27T05:03:20.728318+00:00
100666,100879,town,,,Mahlayizeni,,,,,,,,,,,,3855,,,2024-03-27T05:03:20.533202+00:00
100667,100770,town,,,Mahwelereng,,,,,,,,,,,0626,0626,-24.1351424,28.9907082,2024-03-27T05:03:21.256935+00:00
100668,100991,town,,,Maja,,,,,,,,,,,,0719,-24.1677230,29.5343931,2024-03-27T05:03:20.840338+00:00
100669,100175,town,,,Majaneng,,,,,,,,,,,0402,0402,-26.4733665,25.2960301,2024-03-27T05:03:19.207110+00:00
100670,100138,local_municipality,EC104,municipal_code,Makana,,,,,,,,,,,,,-33.2879880,26.2781054,2024-03-27T05:03:17.833470+00:00
100671,100716,town,,,Makeleketla,,,,,,,,,,,9420,9421,-28.5311854,26.9945699,2024-03-27T05:03:18.506533+00:00
100672,101278,local_municipality,LIM344,municipal_code,Makhado,,,,,,,,,,,,,-22.9928935,29.5953897,2024-03-27T05:03:21.055398+00:00
100673,100082,town,,,Makhasa,,,,,,,,,,,,3960,-23.2141856,30.4114168,2024-03-27T05:03:20.267578+00:00
100674,101095,local_municipality,LIM473,municipal_code,Makhuduthamaga,,,,,,,,,,,,,-24.7365935,29.6582015,2024-03-27T05:03:21.041556+00:00
100675,101190,town,,,Makuleke,,,,,,,,,,,,1007,-22.8642227,30.9150498,2024-03-27T05:03:21.173725+00:00
100676,100698,town,,,Makwassie,,,,,,,,,,,2650,2650,-27.3122431,25.9816876,2024-03-27T05:03:22.703574+00:00
100677,101199,town,,,Malebogo,,,,,,,,,,,9482,9482,-28.1202654,25.4902236,2024-03-27T05:03:18.631077+00:00
100678,100882,town,,,Malelane,,,,,,,,,,,1320,1320,-25.4807097,31.5232054,2024-03-27T05:03:21.422506+00:00
100679,101248,town,,,Malenge,,,,,,,,,,,,3267,-30.1879776,29.5828754,2024-03-27T05:03:19.927585+00:00
100680,100460,local_municipality,EC143,municipal_code,Maletswai,,,,,,,,,,,,,-31.0246057,26.5785715,2024-03-27T05:03:18.135085+00:00
100681,101168,town,,,Malmesbury,,,,,,,,,,,7300,7299,-33.4630446,18.7112030,2024-03-27T05:03:23.806119+00:00
100682,101250,town,,,Maluti,,,,,,,,,,,4740,4740,-30.2605478,28.7888760,2024-03-27T05:03:17.335176+00:00
100683,101179,local_municipality,FS194,municipal_code,Maluti-a-Phofung,,,,,,,,,,,,,-28.3357961,28.8142944,2024-03-27T05:03:18.740086+00:00
100684,100881,town,,,Mamafubedu,,,,,,,,,,,9640,9640,-27.6644507,28.1265241,2024-03-27T05:03:18.798455+00:00
100685,100175,town,,,Mamelodi,,,,,,,,,,,0122,0101,-25.7157385,28.4107432,2024-03-27T05:03:19.210871+00:00
100686,100172,town,,,Mamre,,,,,,,,,,,7349,7347,-33.5132752,18.4689880,2024-03-27T05:03:23.223270+00:00
100687,100241,local_municipality,NW393,municipal_code,Mamusa,,,,,,,,,,,,,-27.2327631,25.1170235,2024-03-27T05:03:22.811563+00:00
100688,100359,town,,,Mandela Section,,,,,,,,,,,1779,1782,-26.2762945,27.6938947,2024-03-27T05:03:21.610793+00:00
100689,100437,local_municipality,KZN291,municipal_code,Mandeni,,,,,,,,,,,,,-29.1246572,31.4227017,2024-03-27T05:03:19.812423+00:00
100690,100839,town,,,Manenzhe,,,,,,,,,,,0967,0967,-22.4689159,30.6817559,2024-03-27T05:03:21.160920+00:00
100691,100332,metro_municipality,MAN,municipal_code,Mangaung,,,,,,,,,,,,,-29.1729310,26.2182796,2024-03-27T05:03:18.647363+00:00
100692,100991,town,,,Mankweng,,,,,,,,,,,0727,0727,-23.8900474,29.7038867,2024-03-27T05:03:20.846514+00:00
100693,100800,local_municipality,FS196,municipal_code,Mantsopa,,,,,,,,,,,,,-29.1739965,27.0096208,2024-03-27T05:03:18.671941+00:00
100694,100136,town,,,Manyeleti,,,,,,,,,,,,1362,-24.6061335,31.4633691,2024-03-27T05:03:21.355868+00:00
100695,100537,town,,,Maphodi,,,,,,,,,,,9917,9917,-30.2611923,25.7154191,2024-03-27T05:03:18.918842+00:00
100696,100437,local_municipality,KZN294,municipal_code,Maphumulo,,,,,,,,,,,,,-29.1078283,30.9828376,2024-03-27T05:03:19.825183+00:00
100697,101296,town,,,Mapumulo,,,,,,,,,,,,4470,-29.1030540,30.9703691,2024-03-27T05:03:20.119100+00:00
100698,100240,local_municipality,NW404,municipal_code,Maquassi Hills,,,,,,,,,,,,,-27.2612366,25.8678115,2024-03-27T05:03:22.684329+00:00
100699,100609,town,,,Marapong,,,,,,,,,,,0556,0556,-23.6552543,27.6213275,2024-03-27T05:03:21.239203+00:00
100700,100299,town,,,Marble Hall,,,,,,,,,,,0450,0450,-24.9726847,29.2816061,2024-03-27T05:03:21.007108+00:00
100701,100409,town,,,Marburg,,,,,,,,,,,4252,4252,-30.7302723,30.4183609,2024-03-27T05:03:19.975960+00:00
100702,100471,town,,,Marchand,,,,,,,,,,,,8873,-28.7311941,20.5006059,2024-03-27T05:03:22.428061+00:00
100703,100409,town,,,Margate,,,,,,,,,,,4275,4275,-30.8510791,30.3506137,2024-03-27T05:03:19.979825+00:00
100704,100409,town,,,Marina Beach,,,,,,,,,,,,4281,-30.9346157,30.2990476,2024-03-27T05:03:19.987257+00:00
100705,100882,town,,,Marloth Park,,,,,,,,,,,,1321,-25.3657132,31.7685543,2024-03-27T05:03:21.426374+00:00
100706,100175,town,,,Marokolong,,,,,,,,,,,0400,0434,-25.3772895,28.2858259,2024-03-27T05:03:19.220012+00:00
100707,101099,town,,,Marquard,,,,,,,,,,,9610,9610,-28.6716987,27.4158881,2024-03-27T05:03:18.866846+00:00
100708,100791,local_municipality,LIM335,municipal_code,Maruleng,,,,,,,,,,,,,-24.2796948,30.5524031,2024-03-27T05:03:20.947209+00:00
100709,100672,town,,,Masakona,,,,,,,,,,,0941,0941,-23.2761502,30.2435063,2024-03-27T05:03:21.082331+00:00
100710,100674,town,,,Masemola,,,,,,,,,,,,1060,-24.5504954,29.6081527,2024-03-27T05:03:21.046411+00:00
100711,100672,town,,,Mashamba,,,,,,,,,,,0942,0942,-23.2170402,30.2627161,2024-03-27T05:03:21.086114+00:00
100712,100672,town,,,Mashau,,,,,,,,,,,0943,0943,-23.1472871,30.1909232,2024-03-27T05:03:21.089973+00:00
100713,101175,town,,,Mashishing,,,,,,,,,,,1123,1123,-25.0895124,30.4155379,2024-03-27T05:03:21.445839+00:00
100714,100672,town,,,Masia,,,,,,,,,,,0944,0944,-23.2172350,30.3289102,2024-03-27T05:03:21.093583+00:00
100715,100716,town,,,Masilo,,,,,,,,,,,9410,9414,-28.4169717,26.6937945,2024-03-27T05:03:18.510471+00:00
100716,100602,local_municipality,FS181,municipal_code,Masilonyana,,,,,,,,,,,,,-28.6446693,26.3241515,2024-03-27T05:03:18.489634+00:00
100717,100172,town,,,Masiphumelele,,,,,,,,,,,7975,,-34.1300684,18.3740379,2024-03-27T05:03:23.227108+00:00
100718,100736,town,,,Mataffin,,,,,,,,,,,,1205,-25.4545011,30.9393423,2024-03-27T05:03:21.379980+00:00
100719,100720,town,,,Matatiele,,,,,,,,,,,4730,4730,-30.3319855,28.7920119,2024-03-27T05:03:17.322401+00:00
100720,100017,local_municipality,EC441,municipal_code,Matatiele,,,,,,,,,,,,,-30.3852783,28.5290513,2024-03-27T05:03:17.307027+00:00
100721,100607,town,,,Mathabatha,,,,,,,,,,,,0733,-24.2208842,29.8218651,2024-03-27T05:03:20.806326+00:00
100722,100602,local_municipality,FS184,municipal_code,Matjhabeng,,,,,,,,,,,,,-28.0010014,26.6868626,2024-03-27T05:03:18.527758+00:00
100723,100580,town,,,Matjiesfontein,,,,,,,,,,,,6901,-33.2303354,20.5763046,2024-03-27T05:03:23.134150+00:00
100724,100776,town,,,Matlakeng,,,,,,,,,,,,9869,-30.2925934,27.0971242,2024-03-27T05:03:18.994672+00:00
100725,100736,town,,,Matsulu,,,,,,,,,,,1203,1203,-25.5120234,31.3386750,2024-03-27T05:03:21.384149+00:00
100726,101099,town,,,Matwabeng,,,,,,,,,,,9600,9485,-28.3414170,27.6309408,2024-03-27T05:03:18.870512+00:00
100727,101316,local_municipality,WC011,municipal_code,Matzikama,,,,,,,,,,,,,-31.6034389,18.4138654,2024-03-27T05:03:23.704479+00:00
100728,100222,town,,,Mautse,,,,,,,,,,,9720,9720,-28.5104134,27.9199997,2024-03-27T05:03:18.726080+00:00
100729,101190,town,,,Mavambe,,,,,,,,,,,,0998,-23.0034697,30.6321840,2024-03-27T05:03:21.180005+00:00
100730,100173,town,,,Mayibuye,,,,,,,,,,,1685,1632,-26.0334300,28.1806195,2024-03-27T05:03:19.077148+00:00
100731,100763,town,,,Mazeppa Bay,,,,,,,,,,,,4960,-32.4735951,28.6410286,2024-03-27T05:03:17.466067+00:00
100732,100750,town,,,Mbalisweni,,,,,,,,,,,,5180,-31.2292124,28.4730578,2024-03-27T05:03:18.311428+00:00
100733,100238,town,,,Mbekweni,,,,,,,,,,,7655,7626,-33.6815946,18.9867164,2024-03-27T05:03:23.010977+00:00
100734,100027,local_municipality,EC121,municipal_code,Mbhashe,,,,,,,,,,,,,-32.1107005,28.4310743,2024-03-27T05:03:17.426342+00:00
100735,100926,local_municipality,EC443,municipal_code,Mbizana,,,,,,,,,,,,,-30.8524944,29.8300567,2024-03-27T05:03:18.289823+00:00
100736,100266,local_municipality,MP322,municipal_code,Mbombela,,,,,,,,,,,,,-25.4784581,30.9611282,2024-03-27T05:03:21.359570+00:00
100737,101259,local_municipality,KZN281,municipal_code,Mbonambi,,,,,,,,,,,,,-28.5934023,32.2523985,2024-03-27T05:03:20.504121+00:00
100738,100587,town,,,McGregor,,,,,,,,,,,,6708,-33.9477901,19.8234656,2024-03-27T05:03:23.035541+00:00
100739,100130,town,,,Mdantsane,,,,,,,,,,,5219,5219,-32.9544030,27.6977093,2024-03-27T05:03:17.620616+00:00
100740,100172,town,,,Melkbosstrand,,,,,,,,,,,7441,7437,-33.7175913,18.4457326,2024-03-27T05:03:23.230766+00:00
100741,100824,town,,,Melmoth,,,,,,,,,,,3835,3835,-28.5784164,31.3882194,2024-03-27T05:03:20.518073+00:00
100742,100974,town,,,Memel,,,,,,,,,,,2970,2970,-27.6791587,29.5563706,2024-03-27T05:03:18.825051+00:00
100743,101099,town,,,Meqheleng,,,,,,,,,,,9730,9732,-28.8988211,27.8683815,2024-03-27T05:03:18.874746+00:00
100744,101321,local_municipality,GT484,municipal_code,Merafong City,,,,,,,,,,,,,-26.3923602,27.2942758,2024-03-27T05:03:19.462926+00:00
100745,100064,town,,,Merweville,,,,,,,,,,,,6940,-32.6693516,21.5070992,2024-03-27T05:03:23.113795+00:00
100746,100317,local_municipality,FS204,municipal_code,Metsimaholo,,,,,,,,,,,,,-26.9259128,27.9053430,2024-03-27T05:03:18.388005+00:00
100747,100754,town,,,Meyerton,,,,,,,,,,,1961,1960,-26.5748920,28.0031812,2024-03-27T05:03:19.442514+00:00
100748,100172,town,,,Mfuleni,,,,,,,,,,,7100,,-34.0130485,18.6698342,2024-03-27T05:03:23.234612+00:00
100749,101190,town,,,Mhinga,,,,,,,,,,,0976,0976,-22.7768593,30.8946542,2024-03-27T05:03:21.185735+00:00
100750,100926,local_municipality,EC156,municipal_code,Mhlontlo,,,,,,,,,,,,,-31.1871755,28.5847706,2024-03-27T05:03:18.298550+00:00
100751,101144,town,,,Mhluzi,,,,,,,,,,,1055,1053,-25.7541888,29.4155441,2024-03-27T05:03:21.826431+00:00
100752,100884,town,,,Middledrift,,,,,,,,,,,5685,5685,-32.8036537,26.9729198,2024-03-27T05:03:17.521550+00:00
100753,100173,town,,,Midrand,,,,,,,,,,,1682,1685,-25.9792897,28.0529469,2024-03-27T05:03:19.080893+00:00
100754,101092,local_municipality,GT422,municipal_code,Midvaal,,,,,,,,,,,,,-26.6003151,27.9977937,2024-03-27T05:03:19.437452+00:00
100755,101114,local_municipality,NC081,municipal_code,Mier,,,,,,,,,,,,,-26.7275160,19.9672378,2024-03-27T05:03:22.483907+00:00
100756,100172,town,,,Milnerton,,,,,,,,,,,7441,7435,-33.8725862,18.5111599,2024-03-27T05:03:23.238351+00:00
100757,100444,town,,,Mkambati,,,,,,,,,,,,4814,-31.2843253,29.9529176,2024-03-27T05:03:18.260005+00:00
100758,101233,local_municipality,KZN226,municipal_code,Mkhambathini,,,,,,,,,,,,,-29.8460290,30.4796851,2024-03-27T05:03:20.136778+00:00
100759,100349,local_municipality,MP303,municipal_code,Mkhondo,,,,,,,,,,,,,-26.9587070,30.5539007,2024-03-27T05:03:21.641785+00:00
100760,100466,town,,,Mkuze,,,,,,,,,,,,3965,-27.6195763,32.0322849,2024-03-27T05:03:20.283994+00:00
100761,100884,town,,,Mlungisi,,,,,,,,,,,5321,5321,-31.9168253,26.8512618,2024-03-27T05:03:17.525325+00:00
100762,100660,town,,,Mmabatho,,,,,,,,,,,2790,2735,-25.8386974,25.5850572,2024-03-27T05:03:22.885493+00:00
100763,100027,local_municipality,EC122,municipal_code,Mnquma,,,,,,,,,,,,,-32.3697100,28.0012703,2024-03-27T05:03:17.446589+00:00
100764,101320,town,,,Modderfontein,,,,,,,,,,,1609,1645,-26.1022244,28.1376971,2024-03-27T05:03:19.555402+00:00
100765,101303,local_municipality,LIM365,municipal_code,Modimolle,,,,,,,,,,,,,-24.7046810,28.3928315,2024-03-27T05:03:21.243251+00:00
100766,100765,town,,,Modimolle (Nylstroom),,,,,,,,,,,0510,0510,-24.7036122,28.3877949,2024-03-27T05:03:21.248245+00:00
100767,100367,town,,,Modjadji,,,,,,,,,,,0837,0837,-23.6186789,30.3370722,2024-03-27T05:03:20.899299+00:00
100768,100369,town,,,Modjadjiskloof,,,,,,,,,,,0835,0835,-23.6649907,30.1621306,2024-03-27T05:03:20.915821+00:00
100769,101099,town,,,Moemaneng,,,,,,,,,,,9610,9610,-28.6785421,27.4131074,2024-03-27T05:03:18.878702+00:00
100770,101303,local_municipality,LIM367,municipal_code,Mogalakwena,,,,,,,,,,,,,-23.8300344,28.4675777,2024-03-27T05:03:21.251926+00:00
100771,101321,local_municipality,GT481,municipal_code,Mogale City,,,,,,,,,,,,,-26.0067744,27.6148877,2024-03-27T05:03:19.511099+00:00
100772,100793,town,,,Mogogelo,,,,,,,,,,,0422,0422,-25.3505895,28.1352552,2024-03-27T05:03:22.589645+00:00
100773,100798,town,,,Mogwase,,,,,,,,,,,0314,0314,-25.2744868,27.2393958,2024-03-27T05:03:22.608143+00:00
100774,101198,town,,,Mohadin,,,,,,,,,,,2531,,-26.7169648,27.0281621,2024-03-27T05:03:22.723801+00:00
100775,101028,town,,,Mohlakeng,,,,,,,,,,,1759,1766,-26.2359059,27.6829840,2024-03-27T05:03:19.542720+00:00
100776,101344,local_municipality,FS163,municipal_code,Mohokare,,,,,,,,,,,,,-30.1274050,26.4597614,2024-03-27T05:03:18.989696+00:00
100777,100875,town,,,Mokwallo,,,,,,,,,,,9595,,-27.0036013,27.3809308,2024-03-27T05:03:18.458132+00:00
100778,100151,local_municipality,LIM353,municipal_code,Molemole,,,,,,,,,,,,,-23.5008594,29.4612840,2024-03-27T05:03:20.810553+00:00
100779,100447,town,,,Molteno,,,,,,,,,,,5500,5500,-31.3911717,26.3530058,2024-03-27T05:03:17.987725+00:00
100780,100306,town,,,Molweni,,,,,,,,,,,3610,3653,-29.7303650,30.8689270,2024-03-27T05:03:19.705394+00:00
100781,101239,town,,,Mombeni,,,,,,,,,,,,3814,-30.7779714,29.3429155,2024-03-27T05:03:20.649036+00:00
100782,101070,town,,,Monakato,,,,,,,,,,,0331,0331,-25.3526931,27.2699039,2024-03-27T05:03:22.628963+00:00
100783,100683,town,,,Monontsha,,,,,,,,,,,,9869,-28.5616644,28.7239620,2024-03-27T05:03:18.768665+00:00
100784,100587,town,,,Montagu,,,,,,,,,,,6720,6720,-33.7725223,20.1162077,2024-03-27T05:03:23.039192+00:00
100785,100843,town,,,Monyakeng,,,,,,,,,,,9682,9682,-27.8262922,26.3682572,2024-03-27T05:03:18.560400+00:00
100786,100655,town,,,Mooinooi,,,,,,,,,,,0325,0325,-25.7517396,27.5552282,2024-03-27T05:03:22.569532+00:00
100787,100810,town,,,Mooi River,,,,,,,,,,,,3300,-29.2111973,29.9966700,2024-03-27T05:03:20.152543+00:00
100788,101303,local_municipality,LIM364,municipal_code,Mookgophong,,,,,,,,,,,,,-24.5000630,28.6424627,2024-03-27T05:03:21.268130+00:00
100789,100788,town,,,Mookgophong (Naboomspruit),,,,,,,,,,,0560,0560,-24.5175095,28.7049014,2024-03-27T05:03:21.275460+00:00
100790,101168,town,,,Moorreesburg,,,,,,,,,,,7310,7310,-33.1466212,18.6620888,2024-03-27T05:03:23.810301+00:00
100791,100622,district_municipality,DC33,municipal_code,Mopani,,,,,,,,,,,,,-23.5240381,30.7313350,2024-03-27T05:03:20.862108+00:00
100792,100317,local_municipality,FS201,municipal_code,Moqhaka,,,,,,,,,,,,,-27.6441918,27.2054554,2024-03-27T05:03:18.412595+00:00
100793,100103,local_municipality,NW371,municipal_code,Moretele,,,,,,,,,,,,,-25.1853214,27.9389754,2024-03-27T05:03:22.584923+00:00
100794,100373,town,,,Morgans Bay,,,,,,,,,,,5290,5292,-32.7044205,28.3348452,2024-03-27T05:03:17.422499+00:00
100795,100604,town,,,Morgenzon,,,,,,,,,,,2315,2315,-26.7367668,29.6068249,2024-03-27T05:03:21.627471+00:00
100796,100845,town,,,Morojaneng,,,,,,,,,,,9940,9940,-29.5861962,26.6773715,2024-03-27T05:03:19.120160+00:00
100797,100470,town,,,Morokweng,,,,,,,,,,,8614,8614,-26.1277815,23.7691306,2024-03-27T05:03:22.780428+00:00
100798,100103,local_municipality,NW375,municipal_code,Moses Kotane,,,,,,,,,,,,,-25.1287022,26.6603717,2024-03-27T05:03:22.597297+00:00
100799,100259,local_municipality,WC043,municipal_code,Mossel Bay,,,,,,,,,,,,,-34.0733530,21.8919901,2024-03-27T05:03:23.423634+00:00
100800,100332,district_municipality,DC17,municipal_code,Motheo,,,,,,,,,,,,,-29.2426312,26.3579402,2024-03-27T05:03:18.667110+00:00
100801,100860,town,,,Motherwell,,,,,,,,,,,6211,6213,-33.8100336,25.5683217,2024-03-27T05:03:18.230234+00:00
100802,101122,town,,,Motswedimosa,,,,,,,,,,,,8701,-29.0251475,24.5859789,2024-03-27T05:03:21.983111+00:00
100803,100370,town,,,Motsweding,,,,,,,,,,,,8576,-27.6858907,24.6561190,2024-03-27T05:03:22.760484+00:00
100804,101250,town,,,Mount Ayliff,,,,,,,,,,,4735,4735,-30.8145442,29.3593451,2024-03-27T05:03:17.339157+00:00
100805,101250,town,,,Mount Frere,,,,,,,,,,,5090,5090,-30.8966637,28.9668403,2024-03-27T05:03:17.343224+00:00
100806,100306,town,,,Mount Moreland,,,,,,,,,,,4339,4345,-29.6359499,31.0678317,2024-03-27T05:03:19.710650+00:00
100807,100734,town,,,Mpeko,,,,,,,,,,,,5644,-33.3775183,27.0809849,2024-03-27T05:03:17.438909+00:00
100808,100082,town,,,Mpembeni,,,,,,,,,,,,3937,-28.1169278,31.9152178,2024-03-27T05:03:20.271649+00:00
100809,101190,town,,,Mphambo,,,,,,,,,,,,0999,-23.0896980,30.6689082,2024-03-27T05:03:21.189471+00:00
100810,101233,local_municipality,KZN223,municipal_code,Mpofana,,,,,,,,,,,,,-29.1927641,29.8418897,2024-03-27T05:03:20.147795+00:00
100811,101242,town,,,Mpolweni,,,,,,,,,,,,3225,-29.4304642,30.4677462,2024-03-27T05:03:20.236219+00:00
100812,101241,town,,,Mpophomeni,,,,,,,,,,,3290,3291,-29.5679739,30.1783688,2024-03-27T05:03:20.215092+00:00
100813,100012,town,,,Mpuluzi,,,,,,,,,,,2335,2335,-26.3470113,30.7759902,2024-03-27T05:03:21.517636+00:00
100814,,province,ZA-MP,iso_3166,Mpumalanga,Mpumalanga,iMpumalanga,Mpumalanga,Mpumalanga,Mpumalanga,Mpumalanga,Mpumalanga,Mpumalanga,Mpumalanga,Mpumalanga,,,-25.8899596,29.3839516,2024-03-27T05:03:21.329128+00:00
100815,100822,town,,,Mpumuza,,,,,,,,,,,,3200,-29.6074286,30.2770550,2024-03-27T05:03:20.177739+00:00
100816,101239,town,,,Mpushini Park,,,,,,,,,,,,3815,-28.8981264,31.4391624,2024-03-27T05:03:20.653012+00:00
100817,100509,town,,,Mqanduli,,,,,,,,,,,5080,5080,-31.8160377,28.7597144,2024-03-27T05:03:18.278685+00:00
100818,100509,town,,,Mqekezweni,,,,,,,,,,,,5106,-31.7414050,28.4654996,2024-03-27T05:03:18.282331+00:00
100819,101252,local_municipality,KZN244,municipal_code,Msinga,,,,,,,,,,,,,-28.5934688,30.3896155,2024-03-27T05:03:20.338262+00:00
100820,100736,town,,,Msogwaba,,,,,,,,,,,,1215,-25.4284656,31.1561578,2024-03-27T05:03:21.387876+00:00
100821,100349,local_municipality,MP302,municipal_code,Msukaligwa,,,,,,,,,,,,,-26.5356871,29.9159459,2024-03-27T05:03:21.661696+00:00
100822,101233,local_municipality,KZN225,municipal_code,Msunduzi,,,,,,,,,,,,,-29.6636581,30.2226288,2024-03-27T05:03:20.160493+00:00
100823,100640,town,,,Mtebele,,,,,,,,,,,,4990,-31.7130043,27.9458666,2024-03-27T05:03:18.049919+00:00
